datetime,open,high,low,close,vol
2025-12-14 13:00:00,90168.2,90198.6,90008.2,90165.3,90022.38
2025-12-14 12:00:00,90234.2,90307.5,90090.6,90168.2,95963.25
2025-12-14 11:00:00,90259.9,90273.9,90203.8,90234.3,34125.93
2025-12-14 10:00:00,90273,90359.2,90215.7,90260,57009.18
2025-12-14 09:00:00,90305.7,90432.4,90171.2,90273,96562.8
2025-12-14 08:00:00,90204.1,90450,90082.1,90305.7,187823.04
2025-12-14 07:00:00,90088.3,90244.6,90018,90204.1,58397.23
2025-12-14 06:00:00,90125.8,90215,89945.9,90088.4,75304.41
2025-12-14 05:00:00,90049.7,90137.6,89715.5,90125.7,132821.35
2025-12-14 04:00:00,90147.7,90176,89999,90049.7,31910.27
2025-12-14 03:00:00,90087.9,90186,90075,90147.6,42122.71
2025-12-14 02:00:00,90013.4,90146.1,90000.1,90087.9,49811.04
2025-12-14 01:00:00,90044.6,90064.7,89940.1,90013.4,91997.66
2025-12-14 00:00:00,90059.7,90238.5,89967,90044.7,98632.63
2025-12-13 23:00:00,90046,90268.7,89999,90059.8,114990.8
2025-12-13 22:00:00,90228.4,90311.4,89880.3,90045.9,196689.39
2025-12-13 21:00:00,90322.1,90433.4,90151.5,90228.3,170151.81
2025-12-13 20:00:00,90309.3,90447,90236.8,90322.1,105078.37
2025-12-13 19:00:00,90550,90569.6,90254.1,90309.4,114630.1
2025-12-13 18:00:00,90384,90600,90379.8,90550,125054.28
2025-12-13 17:00:00,90418.1,90477.8,90336,90384,97218.74
2025-12-13 16:00:00,90287.7,90539.6,90274.4,90418,183614.07
2025-12-13 15:00:00,90303.9,90370.5,90270.9,90287.7,101361.13
2025-12-13 14:00:00,90296.9,90328,90224.6,90303.8,39907.47
2025-12-13 13:00:00,90320.8,90345.7,90213.1,90297,59391.68
2025-12-13 12:00:00,90291.6,90373.2,90211,90320.7,69445.26
2025-12-13 11:00:00,90185,90426.8,90157,90291.5,106453.11
2025-12-13 10:00:00,90187.5,90276.7,90162.3,90185,63832.61
2025-12-13 09:00:00,90270.1,90317.7,90065.8,90187.5,92556.86
2025-12-13 08:00:00,90219.7,90388,90156,90270,80147.54
2025-12-13 07:00:00,90296.1,90345.8,90180,90219.7,69677.78
2025-12-13 06:00:00,90140.7,90352.8,90134.9,90295.9,75271.67
2025-12-13 05:00:00,90155.6,90341.7,90049,90140.8,159638.35
2025-12-13 04:00:00,90146.6,90280.2,89838.4,90157.5,181352.48
2025-12-13 03:00:00,90317.7,90344.3,89953.3,90146.5,221228.45
2025-12-13 02:00:00,90033,90622.9,89980,90317.6,327693.1
2025-12-13 01:00:00,89982,90571.4,89767.7,90032.6,436108.63
2025-12-13 00:00:00,89871.3,90387.8,89409.9,89982,1078485.72
2025-12-12 23:00:00,92385.4,92396.7,89711.5,89871.2,1773026.67
2025-12-12 22:00:00,92267.2,92640.6,91851.3,92385.5,444882.08
2025-12-12 21:00:00,92390.2,92470.6,92202.4,92267.2,126406.45
2025-12-12 20:00:00,92382.9,92400,92050.4,92390.2,172901.13
2025-12-12 19:00:00,92459.4,92459.4,92240.1,92383,111624.18
2025-12-12 18:00:00,92477.3,92607.2,92377.2,92459.3,166662.05
2025-12-12 17:00:00,92304.5,92515.8,92035.7,92477.2,141181.22
2025-12-12 16:00:00,92380.5,92448.3,92050,92304.5,159993.37
2025-12-12 15:00:00,92457.3,92524.9,92199.8,92380.5,149325.88
2025-12-12 14:00:00,92396.2,92679.9,92356,92457.2,166297.93
2025-12-12 13:00:00,92358,92458,92027.6,92396.1,129456.48
2025-12-12 12:00:00,92232.2,92432.4,92078.3,92358.1,133357.52
2025-12-12 11:00:00,92542.5,92719.9,92135,92232.3,218687.07
2025-12-12 10:00:00,92133.1,92715.7,91874.1,92542.5,355418.36
2025-12-12 09:00:00,91550.3,92273.9,91497,92133,333706.61
2025-12-12 08:00:00,92480,92617.5,91200.8,91550.3,468307.51
2025-12-12 07:00:00,92338.3,92784,92300.1,92479.9,404540.81
2025-12-12 06:00:00,92832.1,93175.3,92058.2,92338.3,415530.39
2025-12-12 05:00:00,91736,93540.8,91643.3,92832,1116989.17
2025-12-12 04:00:00,90788,91787.9,90739.1,91736,339943.68
2025-12-12 03:00:00,90651.8,91498,90533.2,90787.9,428433.25
2025-12-12 02:00:00,89918.9,91151.2,89840.5,90652.4,619733.49
2025-12-12 01:00:00,89697.8,90229.2,89578.2,89919,242270.52
2025-12-12 00:00:00,89825.7,90142.9,89284.2,89697.8,442315.16
2025-12-11 23:00:00,89501,90620,89362.2,89825.6,681414.94
2025-12-11 22:00:00,90059.4,90447.2,89210.7,89500.9,641947.87
2025-12-11 21:00:00,89988,90125,89825.6,90059.4,204543.96
2025-12-11 20:00:00,90194.1,90345.4,89962.1,89988.1,148284.63
2025-12-11 19:00:00,90274.4,90376,90165.3,90194.1,131394.31
2025-12-11 18:00:00,90187.1,90311.1,90124.3,90274.3,109582.46
2025-12-11 17:00:00,90145,90483,90080,90187.1,178112.75
2025-12-11 16:00:00,90232.2,90232.3,89920.4,90145,144380.56
2025-12-11 15:00:00,90243.1,90285.7,90036.8,90232.3,142426.56
2025-12-11 14:00:00,90248.1,90398.6,89906.5,90243.1,147123.95
2025-12-11 13:00:00,90386.9,90387,90013.3,90248.1,158870.94
2025-12-11 12:00:00,89831.1,90450,89639.6,90386.9,342256.29
2025-12-11 11:00:00,90033.6,90039,89336.2,89831.1,464447.35
2025-12-11 10:00:00,90625.1,90625.1,89825,90033.6,624249.44
2025-12-11 09:00:00,91337.8,91357.4,90601.5,90625.1,404549.07
2025-12-11 08:00:00,91979.8,92054.3,90995.4,91337.7,511059.74
2025-12-11 07:00:00,92468.7,92553.1,91900,91979.7,160511.6
2025-12-11 06:00:00,92305.5,92653.4,91897,92468.7,226031.87
2025-12-11 05:00:00,92413.9,92736.9,91813.2,92305.4,384848.67
2025-12-11 04:00:00,92911.9,94444,92200.1,92414,1365160.38
2025-12-11 03:00:00,92466.2,93250,91628,92911.9,1200108.71
2025-12-11 02:00:00,92346.7,93033.5,91940,92466.1,534841.76
2025-12-11 01:00:00,92129,92467.1,92050,92346.7,252979.97
2025-12-11 00:00:00,92014.1,92567.6,91837.3,92129,496592.12
2025-12-10 23:00:00,91792.5,92121.9,91507.2,92014.1,318589.38
2025-12-10 22:00:00,92047.5,92072,91553.6,91792.6,319597.42
2025-12-10 21:00:00,91953.1,92188,91906.4,92047.6,178065.28
2025-12-10 20:00:00,92084.4,92175.3,91780.8,91953.1,176871.41
2025-12-10 19:00:00,92236,92411,91723,92084.3,423126.22
2025-12-10 18:00:00,92874.7,93236.7,92088,92236,590313.06
2025-12-10 17:00:00,92572.7,92916.1,92400,92874.7,205999.24
2025-12-10 16:00:00,92748.6,92759.7,92501,92572.7,157137.75
2025-12-10 15:00:00,92647.9,92767.1,92443.7,92748.7,137769.94
2025-12-10 14:00:00,92500,92725.6,92338,92647.8,140962.32
2025-12-10 13:00:00,92507.1,92685.5,92472,92500,128839.75
2025-12-10 12:00:00,92371.4,92622.3,92340.3,92507.1,117268.1
2025-12-10 11:00:00,92461.8,92519.8,92302,92371.4,101586.44
2025-12-10 10:00:00,92265.7,92540.4,91971.6,92461.9,258377.67
2025-12-10 09:00:00,92081.2,92354.1,91904.6,92265.8,217899.49
2025-12-10 08:00:00,92627.9,92736.6,92018,92081.1,360905.86
2025-12-10 07:00:00,92816,92933,92494.6,92627.9,176372.26
2025-12-10 06:00:00,92591.4,92983.7,92451.9,92816,284145.9
2025-12-10 05:00:00,93064.3,93185,92194.8,92591.3,346934.83
2025-12-10 04:00:00,93761.8,93817,92721.8,93064.2,484183
2025-12-10 03:00:00,93888.7,94203.4,93620,93761.9,198464.61
2025-12-10 02:00:00,93881.4,94138.9,93620,93888.8,259730.83
2025-12-10 01:00:00,94150,94569.9,93508.9,93881.4,693666.95
2025-12-10 00:00:00,92675.3,94465,92655.6,94150,1556279.48
2025-12-09 23:00:00,90310,92863.8,90241.5,92675.4,1521631.65
2025-12-09 22:00:00,90377,90588,89951,90310,395851.18
2025-12-09 21:00:00,90522,90808.1,90119.7,90377,286447.8
2025-12-09 20:00:00,90338.9,90662.1,90280.4,90522,186551.54
2025-12-09 19:00:00,90262.7,90350,90089.8,90338.9,107798.2
2025-12-09 18:00:00,90104.2,90310.5,89845.3,90262.6,196181.21
2025-12-09 17:00:00,90459.4,90459.4,90100,90104.2,187821.6
2025-12-09 16:00:00,90450,90583.6,90323.7,90459.5,193781.14
2025-12-09 15:00:00,90129.6,90482.6,90040.1,90449.9,223831.1
2025-12-09 14:00:00,89857.9,90192,89727.9,90129.5,185206.76
2025-12-09 13:00:00,89878.4,90169.9,89447.4,89857.9,371368.01
2025-12-09 12:00:00,90365.4,90466,89673,89878.4,291256.01
2025-12-09 11:00:00,90026.3,90400,89766,90365.4,255538.91
2025-12-09 10:00:00,90012.7,90329.7,89923.4,90025.2,141613.21
2025-12-09 09:00:00,90349.6,90533.2,89912,90012.6,214974.51
2025-12-09 08:00:00,90604.8,90818.1,90305.1,90349.7,143432.4
2025-12-09 07:00:00,90789.5,90977.5,90460,90604.7,151412.45
2025-12-09 06:00:00,91257.2,91338.2,90674.4,90789.5,172391.47
2025-12-09 05:00:00,90741.1,91337,90619.8,91257.1,234519.13
2025-12-09 04:00:00,90076.7,90878.3,90076.7,90741.1,341240.13
2025-12-09 03:00:00,89865,90325,89804.8,90076.3,169518.31
2025-12-09 02:00:00,90208,90474,89666.9,89865.1,265895.99
2025-12-09 01:00:00,89923.6,90298.8,89639.8,90208,269154.97
2025-12-09 00:00:00,89910.4,90449.4,89625.9,89923.6,561057.37
2025-12-08 23:00:00,90811.7,90956.2,89560.1,89910.3,1176535.03
2025-12-08 22:00:00,91425.5,91747.8,90734.1,90811.7,749659.46
2025-12-08 21:00:00,91733,92094.7,91250,91425.4,376839.24
2025-12-08 20:00:00,91923.8,91952.9,91619.9,91733,197045.16
2025-12-08 19:00:00,92090,92139,91814.4,91923.8,144584.51
2025-12-08 18:00:00,91867.9,92183.5,91769.8,92090,149386.23
2025-12-08 17:00:00,91792.5,92255,91745.3,91868,324246.55
2025-12-08 16:00:00,91523,91922.3,91441,91792.5,171438.2
2025-12-08 15:00:00,91425.2,91862,91319.9,91523,263261.26
2025-12-08 14:00:00,91291.5,91629.2,91208,91423.9,186627.05
2025-12-08 13:00:00,91249.6,91420,90994.8,91291.5,168625.67
2025-12-08 12:00:00,91032.6,91450,90980,91249.6,139568.92
2025-12-08 11:00:00,91317.7,91387.3,90946,91032.6,157766.2
2025-12-08 10:00:00,90876.9,91400,90761,91317.7,252219.21
2025-12-08 09:00:00,90304.2,91650,90245.7,90877,465503.4
2025-12-08 08:00:00,90335.6,90567.7,89814,90304.1,272833.59
2025-12-08 07:00:00,89545.8,90442.5,89464,90335.6,308840.21
2025-12-08 06:00:00,90188.9,90211.6,88848.2,89545.8,706308.38
2025-12-08 05:00:00,91390,91391.4,89822,90188.8,389924.59
2025-12-08 04:00:00,91388,91482.1,91271,91390,95626.71
2025-12-08 03:00:00,91331.1,91520.5,91168.1,91388,151242.47
2025-12-08 02:00:00,90908.2,91728.5,90908.1,91331.1,448678.79
2025-12-08 01:00:00,89865.1,91260.9,89568,90908.3,913947.04
2025-12-08 00:00:00,89504.4,89885.4,89061.7,89865,359312.14
2025-12-07 23:00:00,88173.4,89687.4,88123,89504.4,823744.5
2025-12-07 22:00:00,89010,89067,87670,88173.6,979411.36
2025-12-07 21:00:00,89436.9,89478.3,88588,89010,368253.06
2025-12-07 20:00:00,89115,89550,89080,89436.9,119958.14
2025-12-07 19:00:00,89204.1,89242.8,89100.4,89115.1,72259.76
2025-12-07 18:00:00,89070,89355.7,89055.1,89204.1,154829.2
2025-12-07 17:00:00,89276.3,89363.3,89011.4,89070,134485.45
2025-12-07 16:00:00,89340,89500.8,89152.8,89276.3,115250.03
2025-12-07 15:00:00,89669.9,89700,89152.4,89340,216685.86
2025-12-07 14:00:00,89472.9,89677.5,89447.2,89670,88864.34
2025-12-07 13:00:00,89491.5,89523.4,89379.3,89472.9,70889.79
2025-12-07 12:00:00,89670.7,89750,89436.9,89491.5,115378.65
2025-12-07 11:00:00,89570.4,89704.7,89490,89670.7,97905.14
2025-12-07 10:00:00,89240.5,89649.8,89240.5,89570.6,80518.65
2025-12-07 09:00:00,89345.6,89543,89240.5,89240.5,109073.05
2025-12-07 08:00:00,89186.9,89525.6,89124,89345.6,129361.24
2025-12-07 07:00:00,89246.8,89292.5,88860,89186.8,243103.7
2025-12-07 06:00:00,89378,89488.4,89201.8,89246.7,90517.09
2025-12-07 05:00:00,89506.1,89574.9,89350,89378.1,56870.59
2025-12-07 04:00:00,89360.4,89515,89280,89506.1,56414.16
2025-12-07 03:00:00,89613,89712.5,89200,89360.4,221345.28
2025-12-07 02:00:00,89661.7,89739.1,89472.7,89613,61949.36
2025-12-07 01:00:00,89667.2,89798,89566,89661.7,87944.44
2025-12-07 00:00:00,89718.5,89941.7,89625.8,89667.2,123879.05
2025-12-06 23:00:00,89951.2,90001.3,89428.2,89718.6,280668.61
2025-12-06 22:00:00,89621.4,90279.7,89607.3,89951.3,383216.21
2025-12-06 21:00:00,89529.1,89740.2,89529,89621.4,118598.67
2025-12-06 20:00:00,89586.2,89598.3,89508.4,89529.1,68074
2025-12-06 19:00:00,89462.1,89691,89450.4,89586.2,100861.33
2025-12-06 18:00:00,89532,89657.8,89417.1,89462,101893.57
2025-12-06 17:00:00,89241.1,89640,89217.1,89531.9,163305.01
2025-12-06 16:00:00,89540.5,89599,89166.8,89241.2,221757.74
2025-12-06 15:00:00,89631.3,89673.3,89411,89540.4,124665.73
2025-12-06 14:00:00,89555,89713,89464.4,89631.3,90843.88
2025-12-06 13:00:00,89607,89686.9,89473.3,89555.1,80253.42
2025-12-06 12:00:00,89627.2,89660,89459.6,89607,103348.47
2025-12-06 11:00:00,89338.6,89753.8,89336.5,89627.2,220095.52
2025-12-06 10:00:00,89287.8,89363.9,89117.8,89338.6,90227.94
2025-12-06 09:00:00,89380,89468,89156,89287.8,88485.04
2025-12-06 08:00:00,89283.9,89420,89000,89380,167870.54
2025-12-06 07:00:00,89203.2,89346.7,88900,89284,102643.38
2025-12-06 06:00:00,89146.4,89325.4,88860.3,89203.2,126175.22
2025-12-06 05:00:00,89254,89444,89040,89146.3,136119.84
2025-12-06 04:00:00,89587.1,89693.3,89136.7,89254.1,208729.55
2025-12-06 03:00:00,88892.7,89762.6,88765.4,89587.1,321679.3
2025-12-06 02:00:00,89280.8,89757.8,88856.1,88892.7,460244.7
2025-12-06 01:00:00,88770.3,89500,88565.1,89280.9,582762.9
2025-12-06 00:00:00,90406.6,90451.4,87936.1,88770.3,1979642.58
2025-12-05 23:00:00,90245.6,91433.4,90200.2,90406.6,1039424.41
2025-12-05 22:00:00,90424.2,90695.2,89828.9,90245.6,642137.33
2025-12-05 21:00:00,91202.2,91320,90175.1,90424.2,677345.14
2025-12-05 20:00:00,91309.8,91380.3,91020.6,91202.2,144799.58
2025-12-05 19:00:00,91234.8,91522.9,91079,91309.9,196500.88
2025-12-05 18:00:00,91088,91450,91046.1,91234.7,250753.96
2025-12-05 17:00:00,92072.2,92072.2,90942,91088.1,560215.5
2025-12-05 16:00:00,92219.9,92220,91854.5,92072.2,162905.97
2025-12-05 15:00:00,92235.5,92452.1,92142.9,92220,215208.01
2025-12-05 14:00:00,91899.9,92244.8,91864.2,92235.5,156406.23
2025-12-05 13:00:00,91988.3,92170.6,91833,91900,127573.56
2025-12-05 12:00:00,92109.3,92354.9,91735.1,91988.2,258046.57
2025-12-05 11:00:00,92466.9,92610.4,91894.1,92109.3,168698.27
2025-12-05 10:00:00,92311.7,92652.5,92209.6,92466.8,207816.43
2025-12-05 09:00:00,92263,92571.9,92188,92311.7,158488.74
2025-12-05 08:00:00,92036.3,92445.3,92016.4,92262.9,121628.27
2025-12-05 07:00:00,92288.8,92414.2,92036.2,92036.3,107449.67
2025-12-05 06:00:00,92101.1,92451,92100,92288.9,105713.62
2025-12-05 05:00:00,92415.5,92670,92040,92101,176555.06
2025-12-05 04:00:00,91928.2,92485.8,91634.1,92415.5,314038.15
2025-12-05 03:00:00,92094,92137.3,90815.3,91928.2,887323.64
2025-12-05 02:00:00,92389,92525.8,91901,92094,248695.29
2025-12-05 01:00:00,92400.3,92511.9,91704.5,92389,407105.23
2025-12-05 00:00:00,92925.1,93135,92230,92400.3,547458.75
2025-12-04 23:00:00,91860.1,93231.6,91838,92925,818067.11
2025-12-04 22:00:00,92480,92786.8,91752,91860.1,605487.2
2025-12-04 21:00:00,92949.5,93021.2,92363.7,92480.1,468275.73
2025-12-04 20:00:00,92900,93172.8,92713.9,92949.4,183152.31
