datetime,open,high,low,close,vol
2025-08-05 19:00:00,3681.48,3684.83,3660.03,3672.3,1356733.78
2025-08-05 18:00:00,3659,3693,3652,3681.47,2020910.83
2025-08-05 17:00:00,3633.63,3665.99,3632.08,3658.99,1690648.77
2025-08-05 16:00:00,3612.1,3638.48,3606.6,3633.63,1816691.22
2025-08-05 15:00:00,3649.5,3655.48,3599.55,3612.1,3364976.04
2025-08-05 14:00:00,3663.19,3678.2,3632.6,3649.5,2103714.1
2025-08-05 13:00:00,3648.06,3667.5,3645.62,3663.18,956552.39
2025-08-05 12:00:00,3650.67,3666.87,3642.29,3648.06,1308605.82
2025-08-05 11:00:00,3679,3680,3647.12,3650.67,1758238.75
2025-08-05 10:00:00,3678.36,3686.41,3671.1,3679,800156.37
2025-08-05 09:00:00,3695.49,3705.65,3676,3678.37,1154897.57
2025-08-05 08:00:00,3719.19,3719.78,3691.45,3695.48,1067824.83
2025-08-05 07:00:00,3730.75,3731.5,3707.16,3719.2,816743.67
2025-08-05 06:00:00,3708.46,3735.44,3708.46,3730.75,1063580.82
2025-08-05 05:00:00,3698.36,3733.09,3697.23,3708.45,1460678.02
2025-08-05 04:00:00,3668.24,3712.55,3659.5,3698.37,1514990.65
2025-08-05 03:00:00,3675.28,3686.99,3664,3668.23,954845.4
2025-08-05 02:00:00,3680,3692.88,3670.02,3675.29,1108293.02
2025-08-05 01:00:00,3683.61,3716.98,3676,3680.04,2990509.74
2025-08-05 00:00:00,3646.59,3697.92,3646.59,3683.61,3241812.84
2025-08-04 23:00:00,3637.49,3655.32,3632.54,3646.59,1467603.2
2025-08-04 22:00:00,3619.2,3664.26,3616,3637.49,5615918.36
2025-08-04 21:00:00,3568.47,3619.99,3558.1,3619.2,4719372.03
2025-08-04 20:00:00,3553.62,3571.86,3549.01,3568.46,811872.87
2025-08-04 19:00:00,3552.8,3564.63,3548.08,3553.62,725122.28
2025-08-04 18:00:00,3545.5,3573.16,3543.02,3552.64,1103876.35
2025-08-04 17:00:00,3548.87,3561.91,3543.69,3545.49,885521.16
2025-08-04 16:00:00,3550.98,3563.4,3540.15,3548.86,1618658.51
2025-08-04 15:00:00,3537.41,3552.99,3534.95,3550.99,920967.28
2025-08-04 14:00:00,3532.21,3541.03,3516.45,3537.41,1242805.22
2025-08-04 13:00:00,3538.37,3540.38,3522.23,3532.2,1018192.28
2025-08-04 12:00:00,3555.01,3564,3533.99,3538.37,1337179.11
2025-08-04 11:00:00,3570,3575.54,3552.85,3555,918244.37
2025-08-04 10:00:00,3536.28,3570.29,3523,3569.99,1865056.52
2025-08-04 09:00:00,3544.4,3557,3531.53,3536.29,1737208.93
2025-08-04 08:00:00,3495.49,3550.93,3489.16,3544.39,2151010.83
2025-08-04 07:00:00,3501.78,3520.9,3494.55,3495.49,1247484.84
2025-08-04 06:00:00,3500.89,3513.33,3481.4,3501.77,803266.26
2025-08-04 05:00:00,3490.46,3507.4,3486.78,3500.89,589244.23
2025-08-04 04:00:00,3495,3496.58,3481.21,3490.45,723332.78
2025-08-04 03:00:00,3494.5,3512.99,3486.67,3495,908222.71
2025-08-04 02:00:00,3488,3497.03,3479.51,3494.5,586391.99
2025-08-04 01:00:00,3493.49,3498,3478.45,3488,698720.21
2025-08-04 00:00:00,3474.61,3495.99,3465.3,3493.5,1144602.19
2025-08-03 23:00:00,3470.02,3476.99,3452,3474.62,1665317.28
2025-08-03 22:00:00,3490.38,3492.88,3461,3470.02,1517372.84
2025-08-03 21:00:00,3488.3,3497.67,3482,3490.37,887082.74
